ParcelNumber,CurrentAssessedValue,OBJECTID,st_number,st_name,st_unit,LEGALDESCR,LOTSQFT
55A089100,582700,41338179,1729,CHESAPEAKE ST,,LOT W  & PARCEL X THE FARM,0
55A122300,432400,41338180,207,RIVERVIEW AVE,,LOT C,0
55A128000,515100,41338181,1700,CHESAPEAKE ST,,LOT 11 WOOLEN MILLS,0
55A094500,387200,41338182,309,RIVERSIDE AVE,A&B,LOT B-1 TRACT B,0
55A120000,322200,41338183,1613,E MARKET ST,,.2 ACRES WOOLEN MILLS,0
55A089200,328000,41338184,1731,CHESAPEAKE ST,,LOT C THE FARM,0
55A121001,82500,41338185,1641,E MARKET ST,,LOT 12B WOOLEN MILL,0
55A122200,463700,41338186,205,RIVERVIEW AVE,,LOT B,0
55A0944A0,148700,41338187,307-B,RIVERSIDE AVE,,LOT 4B RIVERSIDE,0
55A129000,474500,41338188,1704,CHESAPEAKE ST,,LOT A,0
55A092000,322500,41338189,1803-1/2,CHESAPEAKE ST,,.34 ACRES WOOLEN MILLS,0
55A130200,309700,41338190,1706,CHESAPEAKE ST,,LOT 4,0
55A094400,190200,41338191,307-A,RIVERSIDE AVE,,LOT 4A RIVERSIDE,0
55A127000,301800,41338192,208,RIVERVIEW AVE,,LOT P WOOLEN MILLS,0
55A093000,338500,41338193,1805,CHESAPEAKE ST,,.34 ACRES WOOLEN MILLS,0
55A130300,311800,41338194,1708,CHESAPEAKE ST,,LOT 5,0
55A0943A0,152200,41338195,305-B,RIVERSIDE AVE,,LOT 3B RIVERSIDE,0
55A122100,368500,41338196,1645,E MARKET ST,,LOT A-1,0
55A131100,310700,41338197,1710,CHESAPEAKE ST,,LOT 6,0
55A126000,290400,41338198,206,RIVERVIEW AVE,,LOT Q WOOLEN MILLS,0
55A094300,165700,41338199,305-A,RIVERSIDE AVE,,LOT 3A RIVERSIDE,0
55A122000,388400,41338200,1649,E MARKET ST,,LOT A-2 WOOLEN MILLS,0
55A0942A0,147200,41338201,303-B,RIVERSIDE AVE,,LOT 2B RIVERSIDE,0
55A123000,285600,41338202,1701,E MARKET ST,,PT LOT 2 WOOLEN MILLS,0
55A134000,395800,41338203,1730,CHESAPEAKE ST,,LOT 5 WOOLEN MILLS,0
55A094200,156700,41338204,303-A,RIVERSIDE AVE,,LOT 2A RIVERSIDE,0
55A130100,570600,41338205,1709,E MARKET ST,,LOT 3,0
55A124000,284500,41338206,1703,E MARKET ST,,LOT 1A,0
55A0941A0,145700,41338207,301-B,RIVERSIDE AVE,,LOT 1B RIVERSIDE,0
55A130000,137500,41338208,0,E MARKET ST,,LOT 2,0
55A124100,316500,41338209,1705,E MARKET ST,,LOT 1B,0
55A140000,393200,41338210,1800,CHESAPEAKE ST,,.46 ACRES WOOLEN MILLS,0
55A125000,413300,41338211,1707,E MARKET ST,,LOT B WOOLEN MILLS,0
55A131000,400200,41338212,1713,E MARKET ST,,LOT 1 WOOLEN MILLS,0
55A094100,285300,41338213,301-A,RIVERSIDE AVE,,LOT 1A RIVERSIDE,0
55A135000,601100,41338214,313,STEEPHILL ST,,LOT 4 WOOLEN MILLS,0
55A139000,574100,41338215,1809,E MARKET ST,,1.5 ACRES WOOLEN MILLS,0
55A141000,521100,41338216,1804,CHESAPEAKE ST,,LOT B WOOLEN MILLS,0
55A138000,290500,41338217,1715,E MARKET ST,,LOT M WOOLEN MILLS,0
55A141100,499800,41338218,1812,CHESAPEAKE ST,,LOT A WOOLEN MILLS,0
55A137000,320700,41338219,1717,E MARKET ST,,LOT N WOOLEN MILLS,0
55A136000,247900,41338220,1719,E MARKET ST,,LOT 3 WOOLEN MILLS,0
55A145000,67500,41338221,0,E MARKET ST,,LOT C,0
55A144000,59300,41338222,0,E MARKET ST,,LOT B,17424
55A147000,39200,41338223,250,RIVERSIDE AVE,,.11 ACRES,0
55A146000,551900,41338224,1819,E MARKET ST,,.172 ACRES,7492.32
580001000,461100,41338225,201,AVON ST,,LOT 1 BK 1 BELMONT,18164.52
580289100,5081500,41338226,100,AVON ST,,PARCELS 1A & 1B,86379.48
580289000,7008200,41338227,110,AVON ST,,PARCEL II,98794.08
580002000,726900,41338228,215,AVON ST,,LOT BK 1 BELMONT,18905.04
580123000,2962800,41338229,310,AVON ST,,LOT BK 2 BELMONT,77057.64
580336000,1471500,41338230,106&110,GOODMAN ST,,LOT 18 & PT 19 BK 2 GRAVES ADD,11107.8
580281000,284300,41338231,209,MONTICELLO RD,,LOT 46B,4268.88
580115000,1277000,41338232,405,LEVY AVE,,LOTS 2-11 BK 4 BELMONT,36851.76
580127000,378900,41338233,309,AVON ST,,PT LOTS 5-8 & ALLEY BELMONT,6969.6
580130000,108300,41338234,711,LEVY AVE,,LOT 9 BK 3 BELMONT,3789.72
580129000,158000,41338235,300,AVON ST,,PT LOTS 6-8 BK 3 BELMONT,2482.92
580114000,726300,41338236,405,AVON ST,,LOTS 12-14 BK 4 BELMONT,10846.44
560001000,227300,41338237,100,CARLTON RD,,LOT 1,1785.96
580104000,254200,41338238,613,HINTON AVE,,LOT 21 BK 4 BELMONT,0
560002000,171600,41338239,1200,E MARKET ST,,LOT 2,3179.88
560003000,170500,41338240,1202,E MARKET ST,,LOT 3,3092.76
560004000,240200,41338241,1204,E MARKET ST,,LOT 4,4312.44
580144000,488000,41338242,403,AVON ST,,PT LOTS 1 & 2 BK 5 BELMONT,9583.2
560005000,779200,41338243,1208,E MARKET ST,,LOT,15681.6
570157000,65031200,41338244,1000-4000,CITY WALK WAY,,LOT 2 CARLTON,0
580112000,106200,41338245,413,AVON ST,,LOT B BK 4 BELMONT,1611.72
560006000,1111800,41338246,1218,E MARKET ST,,.375 ACRES & PARCEL A,16335
580145000,177500,41338247,0,AVON ST,,PT LOTS 16-18 BK 5 BELMONT,4660.92
570001000,885900,41338248,210,DOUGLAS AVE,,LOT 1 & PAR A&C BK 2 HADEN'S ADD,0
560008000,2902700,41338249,1304,E MARKET ST,,LOT,91911.6
580077000,273800,41338250,504,6TH ST SE,,LOT 17B18 BK 6 BELMONT,0
580146000,144400,41338251,416,AVON ST,,PT LOT 18 BK 5 BELMONT,3789.72
580078000,248000,41338252,607,BELMONT AVE,,LOT 19 & PT 20 BK 6 BELMONT,0
580079000,208700,41338253,609,BELMONT AVE,,PT LOTS 20 & 21 BK 6 BELMONT,0
580147000,717700,41338254,703,HINTON AVE,,PT LOTS 16-18 BK 5 BELMONT,4268.88
580076000,243800,41338255,601,BELMONT AVE,,LOT 17A18 BK 6 BELMONT,0
570001100,34400,41338256,0,DOUGLAS AVE,,LOT & PARS B&D,0
580080000,364000,41338257,611,BELMONT AVE,,LOT 22 & PT 21 BK 6 BELMONT,0
580081000,468200,41338258,613,BELMONT AVE,,LOT 23 & PT 24 BK 6 BELMONT,0
570020000,1742900,41338259,1005,CARLTON AVE,,PARCEL C,112515.48
560023000,1005600,41338260,1308,E MARKET ST,,1.20 ACRES CARLTON,52272
580082000,318800,41338261,615,BELMONT AVE,,LOT 25 & PT 24 BK 6 BELMONT,0
570007600,124400,41338262,0,WALNUT ST,,LOT 15 CARLTON,6534
560024000,416400,41338263,1310,E MARKET ST,,LOT B CARLTON,0
580075000,269400,41338264,604,BELMONT AVE,,PT LOT 1 BK 10 BELMONT,0
560009000,223600,41338265,132,CARLTON RD,,LOT 1 & PAR A CARLTON,9757.44
560026000,1068100,41338266,0,E MARKET ST,,LOT A2 CARLTON,67125.96
580073000,671300,41338267,608,BELMONT AVE,,LOT 2 BK 10 BELMONT,0
560025000,324800,41338268,1316,E MARKET ST,,LOT CARLTON,0
560010000,175300,41338269,134,CARLTON RD,,PT LOT 2 CARLTON,5532.12
580072000,240900,41338270,610,BELMONT AVE,,LOT 3 BK 10 BELMONT,0
580074000,402600,41338271,602,6TH ST SE,,PT LOT 1 BK 10 BELMONT,0
570008000,245300,41338272,221,SPRUCE ST,,LOT 14 BK M CARLTON,0
560028000,2856900,41338273,1320,E MARKET ST,,5.816 ACRES CARLTON,253344.96
580071000,313200,41338274,612,BELMONT AVE,,LOT 4 BK 10 BELMONT,0
570007500,96200,41338275,0,WALNUT ST,,LOT 13 CARLTON,5052.96
560011000,212500,41338276,138,CARLTON RD,,LOT 3 & LOT CARLTON,7230.96
580070200,524700,41338277,616,BELMONT AVE,,LOT 5 BK 10 BELMONT,0
580161000,2269000,41338278,750,HINTON AVE,,LOTS 1-7 BK 12 BELMONT,33018.48
570007400,101100,41338279,735,WALNUT ST,,LOT 11 CARLTON,5052.96
580083000,560200,41338280,519,AVON ST,,LOT 4 BK 6 BELMONT,0
580058000,410300,41338281,607,MONTICELLO AVE,,LOT 12 BK 10 BELMONT,0
570009100,257300,41338282,223,SPRUCE ST,,LOT 15 BK M CARLTON,0
560012000,215000,41338283,142,CARLTON RD,,LOT 4 & LOT CARLTON,7318.08
580070000,279100,41338284,618,BELMONT AVE,,LOT 6 BK 10 BELMONT,0
570007700,95400,41338285,0,WALNUT ST,,LOT 14 CARLTON,5009.4
580070100,263000,41338286,620,BELMONT AVE,,LOT 7 BK 10 BELMONT,0
570003000,95400,41338287,0,WALNUT ST,,LOT 9 CARLTON,5009.4
560038300,315100,41338288,1324,E MARKET ST,,LOT D,0
570009001,106300,41338289,227,SPRUCE ST,,LOT 16 BK M CARLTON,0
560013000,203200,41338290,146,CARLTON RD,,LOT 5 & LOT CARLTON,8015.04
580348200,648000,41338291,225,DOUGLAS AVE,,LOT 3 BK 1 HADEN'S ADDITION,9583.2
580069000,494600,41338292,601,AVON ST,,PT LOTS 8-10 BK 10 BELMONT,0
580059000,384100,41338293,609,MONTICELLO AVE,,LOT 13 BK 10 BELMONT,0
580320000,96700,41338294,,MONTICELLO RD,,LOTS 3 & 4 GRAVES ADDITION,3693.888
570143000,246600,41338295,1105,CHERRY ST,,"PT LOTS 1,2&E-2 BK N CARLTON",0
570007800,95400,41338296,0,WALNUT ST,,LOT 12 CARLTON,5009.4
560038200,226100,41338297,1326,E MARKET ST,,LOT C,0
580060000,245500,41338298,613,MONTICELLO AVE,,LOT 14 BK 10 BELMONT,0
560014000,311800,41338299,148,CARLTON RD,,LOT 6 & LOT IN REAR-CARLTON,7971.48
570004000,129400,41338300,731,WALNUT ST,,LOT 7 CARLTON,5009.4
580068000,317600,41338301,605,AVON ST,,PT LOTS 8-10 BK 10 BELMONT,0
560038000,430500,41338302,1401,BURGESS LN,,LOT B,0
570144000,217100,41338303,1107,CHERRY ST,,LOT & F-3,0
580268100,157100,41338304,408,MONTICELLO RD,,LOT A-1 BK O BELMONT,2787.84
570144100,408800,41338305,1111,CHERRY ST,,PARCEL F-1,0
570007900,107300,41338306,732,WALNUT ST,,LOT 10 CARLTON,5009.4
580061000,519200,41338307,617,MONTICELLO AVE,,LOT 15 BK 10 BELMONT,0
570007300,96200,41338308,0,WALNUT ST,,LOT 5 CARLTON,5052.96
580062000,423300,41338309,619,MONTICELLO AVE,,LOT 16 BK 10 BELMONT,0
570010000,106300,41338310,303,SPRUCE ST,,LOT 5 BK H CARLTON,0
580348000,1535000,41338311,229,DOUGLAS AVE,,LOT A BK 1 HADEN'S ADD,12488.652
560039200,333000,41338312,1400,E MARKET ST,,LOT 3,0
580067000,346500,41338313,609,AVON ST,,PT LOTS 8-10 BK 10 BELMONT,0
570144200,302100,41338314,1113,CHERRY ST,,PARCELS F-2 & X,0
570006000,186600,41338315,730,WALNUT ST,,LOTS 6 & 8 CARLTON,10062.36
560038100,325700,41338316,1403,BURGESS LN,,LOT A,0
580066000,565300,41338317,611,AVON ST,,PT LOTS 17-20 BK 10 BELMONT,0
560039100,537200,41338318,1404,E MARKET ST,,LOT 2,0
570007200,96200,41338319,0,WALNUT ST,,LOT 3 CARLTON,5052.96
580040000,82500,41338320,0,MONTICELLO AVE,,LOT 1 BK 16 BELMONT,0
570011000,363400,41338321,305,SPRUCE ST,,LOT 4 BK H CARLTON,0
580057000,487700,41338322,606,MONTICELLO AVE,,LOT 3 BK 16 BELMONT,0
560039000,401900,41338323,1406,E MARKET ST,,LOT 1,0
570141000,106300,41338324,0,CHERRY ST,,PT LOTS 4-6 BK 1 CARLTON,0
560037000,300400,41338325,1405,BURGESS LN,,LOT CARLTON,0
570021000,339800,41338326,1003,CARLTON AVE,,PARCEL A,15420.24
570005000,102000,41338327,0,WALNUT ST,,LOT 1 CARLTON,5357.88
570144300,329400,41338328,216,CHESTNUT ST,,PARCELS G & Y,0
570146000,207500,41338329,301,CHESTNUT ST,,LOT 7 BK I WOOD'S ADDITION,0
570012000,281700,41338330,307,SPRUCE ST,,LOT 3 BK H CARLTON,0
570007100,95400,41338331,0,WALNUT ST,,LOT 4 CARLTON,5009.4
580064000,208800,41338332,623,MONTICELLO AVE,,LOT B BK 10 BELMONT,0
580056000,313500,41338333,612,MONTICELLO AVE,,LOT 4 BK 16 BELMONT,0
560040000,445300,41338334,1502,E MARKET ST,,LOT 1 CARLTON,0
560034000,289700,41338335,1407,BURGESS LN,,LOT CARLTON,0
580065000,591100,41338336,613,AVON ST,,LOT A BK 10 BELMONT,0
570139000,221200,41338337,304,SPRUCE ST,,PT LOT 4 BK 1 CARLTON,0
580055000,360000,41338338,614,MONTICELLO AVE,,LOT 5 BK 16 BELMONT,0
570007000,94500,41338339,0,WALNUT ST,,LOT 2 CARLTON,4965.84
570013000,310900,41338340,309,SPRUCE ST,,LOT 2 BK H CARLTON,0
560040100,441800,41338341,1504,E MARKET ST,,PT LOT 2 WOOLEN MILLS,0
560039300,376700,41338342,1404,BURGESS LN,,LOT 4,0
580183000,514500,41338343,701,MONTICELLO AVE,,PARCEL A BK 11 BELMONT,10018.8
570147000,199500,41338344,303,CHESTNUT ST,,LOT 8 BK I CARLTON,0
570145100,106300,41338345,0,CHESTNUT ST,,LOT 3 BK J CARLTON,0
580260000,109300,41338346,822,HINTON AVE,,LOT 10 BK 8 BELMONT,2125.728
580041000,269300,41338347,800,6TH ST SE,,LOT 11 BK 16 BELMONT,5270.76
570019000,198600,41338348,1009,CARLTON AVE,,PARCEL B,6011.28
570018000,417000,41338349,1013,CARLTON AVE,,PARCEL A-2 CARLTON,10280.16
580054000,440100,41338350,618,MONTICELLO AVE,,LOT 6 BK 16 BELMONT,0
560040200,327800,41338351,1506,E MARKET ST,,PT LOT 2 (.22 ACRES),0
580259000,684900,41338352,824,HINTON AVE,,LOT 11 BK 8 BELMONT,5445
570138000,329800,41338353,1101,MYRTLE ST,,LOT A CARLTON,0
580258000,484600,41338354,826,HINTON AVE,,LOT 12 BK 8 BELMONT,3789.72
570018100,238100,41338355,0,CARLTON AVE,,PARCEL A-1 CARLTON,11674.08
570145000,441600,41338356,218,SPRUCE ST,,PARCEL E-1,0
580042000,272900,41338357,605,BOLLING AVE,,LOT 12 BK 16 BELMONT,6054.84
580053000,410700,41338358,608,MONTICELLO AVE,,LOT 7 & PT 8 BK 16 BELMONT,0
560039400,267000,41338359,105,LEAKE LN,,LOT 5,0
570017000,569000,41338360,1023,CARLTON AVE,,PARCEL B CARLTON,19340.64
570156000,305600,41338361,300,CHESTNUT ST,,LOT 2 BK J CARLTON,0
570137000,252900,41338362,1105,MYRTLE ST,,LOT B CARLTON,0
570148100,388900,41338363,305,CHESTNUT ST,,LOT 9 BK I CARLTON,0
570014000,247800,41338364,311,SPRUCE ST,,LOT 1 BK H CARLTON,0
560033000,337300,41338365,1411,BURGESS LN,,.321 ACRES CARLTON,0
560040300,341700,41338366,1510,E MARKET ST,,.333 AC & PAR X WOOLEN MILLS,0
580043000,436700,41338367,609,BOLLING AVE,,LOT 13 BK 16 BELMONT,6054.84
570136000,243200,41338368,1107,MYRTLE ST,,LOT C CARLTON,0
580052000,442500,41338369,701,AVON ST,,PT LOT 10 BK 16 BELMONT,0
560027000,1978800,41338370,102,MEADE AVE,,2.70 ACRES CARLTON,117612
570155000,282800,41338371,302,CHESTNUT ST,,LOT 1 BK J CARLTON,0
580256000,420900,41338372,834,MONTICELLO RD,,LOTS 15 & 16 BK 8 BELMONT,6621.12
570148000,229900,41338373,307,CHESTNUT ST,,LOT 10 BK I WOOD'S ADDITION,0
570015000,314100,41338374,313,SPRUCE ST,,LOT CARLTON,0
580044000,408700,41338375,611,BOLLING AVE,,LOT 14 BK 16 BELMONT,6054.84
580051000,201900,41338376,703,AVON ST,,LOT  BELMONT,0
560042100,277000,41338377,107,LEAKE LN,,LOT A LEAKE PROPERTY,0
580045000,497100,41338378,615,BOLLING AVE,,LOT 15 BK 16 BELMONT,6054.84
560032000,371300,41338379,1413,BURGESS LN,,.289 ACRES CARLTON,0
580050000,419600,41338380,705,AVON ST,,PT LOTS 8-10 BK 16 BELMONT,0
570155100,46900,41338381,0,CHESTNUT ST,,LOT BK J CARLTON,0
570149000,360600,41338382,1109,MYRTLE ST,,"PT LOTS 11,12&PAR W CARLTON",0
580046000,249800,41338383,617,BOLLING AVE,,LOT 16 BK 16 BELMONT,6054.84
570022000,804200,41338384,904-906,MONTICELLO RD,,LOT 1 CARLTON,4878.72
570023000,160900,41338385,0,MONTICELLO RD,,LOT 2 CARLTON,6621.12
570016000,280300,41338386,1027,CARLTON AVE,,LOT C CARLTON,12458.16
560042000,973300,41338387,1408-10,BURGESS LN,,LOT B& PAR A LEAKE PROPERTY,55364.76
570155200,43500,41338388,304,CHESTNUT ST,,LOT BK J CARLTON,0
570042000,221000,41338389,500,MONTICELLO RD,,PT LOTS 1-3 BK 9 BELMONT,5401.44
560041000,319100,41338390,106,LEAKE LN,,PT LOT 3,0
570024000,752600,41338391,914,MONTICELLO RD,,"LOTS 3,4 & 5 CARLTON",23609.52
560107000,456500,41338392,1516,E MARKET ST,,.417 ACRES WOOLEN MILLS,0
580047000,306700,41338393,619,BOLLING AVE,,LOT 17 BK 16 BELMONT,6054.84
570150000,426500,41338394,1111,MYRTLE ST,,PT LOTS 11 & 12 BK I CARLTON,0
570154000,419100,41338395,306,CHESTNUT ST,,LOT 12 BK E CARLTON,0
580049000,599800,41338396,707,AVON ST,,"PT LOTS 18,19,20 BK 16 BELMONT",9016.92
560108000,378600,41338397,1600,E MARKET ST,,.428 ACRES,0
560031000,415600,41338398,1415,BURGESS LN,,LOT 39 CARLTON,0
570135000,317600,41338399,1105,CARLTON AVE,,LOTS 1-3 BK D CARLTON,13385.988
570043000,368600,41338400,506,MERIDIAN ST,,PT LOTS 1-3 BK 9 BELMONT,0
570041000,400600,41338401,502,MONTICELLO RD,,LOTS 4 & 5 BK 9 BELMONT,5706.36
570153000,301600,41338402,308,CHESTNUT ST,,LOT 11 BK E CARLTON,0
570026000,300400,41338403,1016,CARLTON AVE,,LOT 2 CARLTON,5357.88
560110000,320900,41338404,1604,E MARKET ST,,LOT A & PARCEL X WOOLEN MILLS,0
570039000,805100,41338405,915,MONTICELLO RD,,"LOTS 6,7,8, & 9 BK 9 BELMONT",10977.12
570160000,3136300,41338406,221,CARLTON RD,,LOTS CARLTON,95222.16
580048000,477600,41338407,709,AVON ST,,"PT LOTS 18,19,20 BK 16 BELMONT",9060.48
570027000,226900,41338408,1018,CARLTON AVE,,PT LOT 6 CARLTON,5357.88
570028000,122300,41338409,1022,CARLTON AVE,,LOT B CARLTON,1045.44
570134200,304600,41338410,1106,MYRTLE ST,,LOT C CARLTON,0
570152000,266500,41338411,310,CHESTNUT ST,,LOT 10 BK E CARLTON,0
560112000,388500,41338412,1606,E MARKET ST,,LOT WOOLEN MILLS,0
570029000,125000,41338413,1026,CARLTON AVE,,LOT 19 & PT LOT 16 CARLTON,7013.16
570030000,399100,41338414,1030,CARLTON AVE,,LOT CARLTON,0
570025000,383600,41338415,918,MONTICELLO RD,,LOT 3 CARLTON,6359.76
570134100,329600,41338416,1108,MYRTLE ST,,LOT B CARLTON,0
560031100,437400,41338417,1417,BURGESS LN,,LOT CARLTON,0
570036000,3231600,41338418,1000,MONTICELLO RD,,.81 ACRES BELMONT,0
560045000,1386300,41338419,200,CARLTON RD,,LOT 1 ACRE CARLTON,51792.84
570045000,1041500,41338420,909,BELMONT AVE,,LOTS 19&20 BK 9 BELMONT,0
570038000,304700,41338421,925,MONTICELLO RD,,LOTS 10-13 BK 9 BELMONT,0
570151000,533400,41338422,312,CHESTNUT ST,,LOT 9 BK E CARLTON,0
570134000,689600,41338423,1110,MYRTLE ST,,LOT A BK D S B WOODS ADD,0
560114000,487100,41338424,1610,E MARKET ST,,LOT A,0
570032000,329600,41338425,1034,CARLTON AVE,,"PT LOTS 17,18 & UNNUMBERED LOT",0
560111000,170900,41338426,1602,E MARKET ST,,.081 ACRES WOOLEN MILLS,0
570047000,1168200,41338427,915,BELMONT AVE,,LOTS 21-23 BK 9 BELMONT,0
560030000,488200,41338428,1419,BURGESS LN,,LOT CARLTON,0
570034000,114100,41338429,918,BAINBRIDGE ST,,LOT A CARLTON,5880.6
570151100,106300,41338430,0,CHESTNUT ST,,LOT 8 BK E CARLTON,0
560114100,518800,41338431,1612,E MARKET ST,,LOT B-2,0
570033000,336100,41338432,511,BAINBRIDGE ST,,LOT A CARLTON,0
570037000,313600,41338433,927,MONTICELLO RD,,LOTS 14 & 15 BK 9 BELMONT,3615.48
570048000,344100,41338434,917-A,BELMONT AVE,,LOT 24 BK 9 BELMONT,0
570035000,455000,41338435,507,BAINBRIDGE ST,,LOT B CARLTON,12545.28
560115000,272400,41338436,1614,E MARKET ST,,LOT B,0
570049000,461000,41338437,925,BELMONT AVE,,LOT 26 BK 9 BELMONT,0
560029000,494600,41338438,1423,BURGESS LN,,PT LOT CARLTON,0
560115100,256900,41338439,1616,E MARKET ST,,LOT A,0
570059000,478300,41338440,900,BELMONT AVE,,LOT 1 BK 14 BELMONT,0
570133000,818400,41338441,1200,CARLTON AVE,,LOTS 15 & 16 CARLTON,0
570050000,347300,41338442,927,BELMONT AVE,,LOT 27 BK 9 BELMONT,0
560044100,1529100,41338443,210,CARLTON RD,,PARCEL A,36982.44
570051000,381500,41338444,929,BELMONT AVE,,LOT 28 BK 9 BELMONT,0
570058000,522700,41338445,904,BELMONT AVE,,LOT 2 BK 14 BELMONT,0
560029200,1127200,41338446,0,BURGESS LN,,LOTS C & D CARLTON,61332.48
570057000,404600,41338447,906,BELMONT AVE,,PT LOT 3 BK 14 BELMONT,0
570132000,315900,41338448,1100,LEONARD ST,,LOT 12 CARLTON,0
560044300,2862400,41338449,1311-13,CARLTON AVE,,PARCEL C,73224.36
570053000,820200,41338450,937,BELMONT AVE,,LOT 31&PARCEL X BK 9 BELMONT,0
570056000,829000,41338451,910,BELMONT AVE,,LOT 4 & PT LOT 3 BK 14 BELMONT,0
570128000,658900,41338452,1204,CARLTON AVE,,LOT 14 CARLTON,0
560117000,283500,41338453,1622,E MARKET ST,,LOT D WOOLEN MILLS,0
570131000,720900,41338454,1102,LEONARD ST,,LOT 11 CARLTON,0
570055000,341800,41338455,912,BELMONT AVE,,LOT 5 BK 14 BELMONT,0
570127000,119100,41338456,1206,CARLTON AVE,,LOT 13 CARLTON,11674.08
5600442A0,400400,41338457,220,CARLTON RD,1,UNIT 1 CARLTON AVE CONDO,1420.056
5600442B0,386300,41338458,224,CARLTON RD,2,UNIT 2 CARLTON AVE CONDO,3057.912
5600442C0,234400,41338459,1301,CARLTON AVE,3,UNIT 3 CARLTON AVE CONDO,2212.848
5600442D0,491000,41338460,1303,CARLTON AVE,4,UNIT 4 CARLTON AVE CONDO,4338.576
5600442E0,398600,41338461,1305,CARLTON AVE,5,UNIT 5 CARLTON AVE CONDO,4338.576
5600442F0,544600,41338462,1307,CARLTON AVE,6,UNIT 6 CARLTON AVE CONDO,4199.184
560118000,403900,41338463,1624,E MARKET ST,,LOT C WOOLEN MILLS,0
570060000,413100,41338464,901,MONTICELLO AVE,,LOT 8 BK 14 BELMONT,0
570127100,3000,41338465,0,LEONARD ST,,STRIP 394 SQ FT,0
570111000,447800,41338466,1001,BELMONT AVE,,LOT & PARCEL Y BELMONT,0
570061000,239200,41338467,905,MONTICELLO AVE,,LOT 9 BK 14 BELMONT,0
570130000,174400,41338468,1104,LEONARD ST,,LOT 10 CARLTON,0
570126000,414900,41338469,1208,CARLTON AVE,,LOT CARLTON,15158.88
570065000,6603300,41338470,1000,BELMONT AVE,,LOTS BK 14 & 15 BELMONT,133990.56
580220000,46800,41338471,0,MONTICELLO AVE,,LOT 7 BK 18 BELMONT,6054.84
570115000,6101800,41338472,1102,MONTICELLO RD,,LOTS 1-8 BELMONT,69129.72
570062000,686800,41338473,909,MONTICELLO AVE,,LOT 10 BK 14 BELMONT,0
580219000,2859100,41338474,830,MONTICELLO AVE,,"LOTS 8,9,10 BK 18 BELMONT",18164.52
570063000,437200,41338475,911,MONTICELLO AVE,,LOT 11 BK 14 BELMONT,0
570129000,286000,41338476,1106,LEONARD ST,,LOT 9 BELMONT,0
55A142000,710200,41338477,1900,CHESAPEAKE ST,,LOT 13 WOOLEN MILLS,0
570123110,281200,41338478,1108,LEONARD ST,,LOT 1 BK B JEFFERSON HILLS,0
570125000,186600,41338479,1212,CARLTON AVE,,LOT A  CARLTON,3354.12
570064000,364500,41338480,917,MONTICELLO AVE,,LOT 12 BK 14 BELMONT,0
570124000,833300,41338481,301,CARLTON RD,,"LOTS 21,22 & 0.308 ACRES",27486.36
570123101,349300,41338482,1110,LEONARD ST,,LOT 2 BK B JEFFERSON HILLS,0
570074000,298900,41338483,900,MONTICELLO AVE,,PT LOT 1 BK 19 BELMONT,0
560122000,0,41338484,1720,E MARKET ST,,LOT,0
580216000,261000,41338485,815,BOLLING AVE,,LOT 18 BK 18 BELMONT,6054.84
570073000,373400,41338486,906,MONTICELLO AVE,,LOT 2 BK 19 BELMONT,0
570123900,324400,41338487,1112,LEONARD ST,,LOT 3 BK B JEFFERSON HILLS,0
570123120,240800,41338488,1107,LEONARD ST,,LOT 1 BK A JEFFERSON HILLS,0
560029100,239500,41338489,0,BURGESS LN,,LOTS A & B CARLTON,20473.2
580217000,100800,41338490,0,BOLLING AVE,,LOT 19 BK 18 BELMONT,6054.84
570072000,331800,41338491,908,MONTICELLO AVE,,LOT 3 BK 19 BELMONT,0
570109000,355600,41338492,1012,BELMONT AVE,,LOT 4 BK 15 BELMONT,0
570075000,228200,41338493,702,MERIDIAN ST,,PT LOT 1 BK 19 BELMONT,0
580218000,187200,41338494,835,BOLLING AVE,,LOT 20 BK 18 BELMONT,6054.84
570071000,617400,41338495,912,MONTICELLO AVE,,LOT 4 BK 19 BELMONT,0
570123520,499800,41338496,300,CARLTON RD,,LOT 1 & AREA X BK C JEFFERSON HILLS,6751.8
560043300,5473800,41338497,1337,CARLTON AVE,,LOT C,0
570108000,394200,41338498,1107,MONTICELLO RD,,LOTS 5 & 6 BK 15 BELMONT,0
570123130,265800,41338499,1109,LEONARD ST,,LOT 2 BK A JEFFERSON HILLS,0
570070000,281700,41338500,920,MONTICELLO AVE,,PT LOT 5 BK 19 BELMONT,0
55A143000,464600,41338501,203,RIVERSIDE AVE,,LOT A WOOLEN MILLS,0
570076000,107600,41338502,708,MERIDIAN ST,,LOT 10 BK 19 BELMONT,6054.84
570123550,336800,41338503,305,CARLTON RD,,"LOT 20, PARCEL A BK B JEFFERSO",0
560123100,499700,41338504,1808,E MARKET ST,,LOT A,0
570123800,284100,41338505,1114,LEONARD ST,,LOT 4 BK B JEFFERSON HILLS,0
570069000,345400,41338506,922,MONTICELLO AVE,,PT LOTS 5 & 6 BK 19 BELMONT,0
570077000,107600,41338507,0,BOLLING AVE,,LOT 11 BK 19 BELMONT,6054.84
570123510,302700,41338508,302,CARLTON RD,,LOT 2 BK C JEFFERSON HILLS,0
560046000,236700,41338509,1300,CARLTON AVE,,LOT 30 & PT STREET CARLTON,9104.04
55A148000,545300,41338510,202,RIVERSIDE AVE,,LOT 6 WOOLEN MILLS,0
