RecordID_Int,Acreage,GPIN,IsActive,Legal,ParcelNumber,StreetNumber,StreetName,StateCode,TaxDist,TaxType,Unit,Zone
8753,0.465,821,1,LOT 1A FHK CORP,40A005000,1700,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8754,0.5,843,1,LOTS 1B & 3A-1 MEADOW CREEK,40A006000,2018,HOLIDAY DR,4.0 Commercial & Industrial,,Taxable,,HW
8755,0.39,834,1,LOT 4A MEADOW CREEK,40A007000,2016,HOLIDAY DR,4.0 Commercial & Industrial,,Taxable,,HW
8756,1.38,842,1,"LOTS 5A,6A,7A MEADOW CREEK",40A010000,2014,HOLIDAY DR,4.0 Commercial & Industrial,,Taxable,,HW
8757,0.43,888,1,LOTS C-1 & C-2,40A012000,2006,HOLIDAY DR,4.0 Commercial & Industrial,,Taxable,,HW
8758,1.574,902,1,LOT C-3 REDLAND LAND,40A013000,2000,HOLIDAY DR,4.0 Commercial & Industrial,,Taxable,,HW
8759,2.317,928,1,LOT C-4 REDLAND LAND CORP,40A014000,1900,HOLIDAY DR,4.0 Commercial & Industrial,,Taxable,,HW
8760,1.45,863,1,PARCEL B,40A015000,1600,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8761,1.64,17130,1,PARCEL A,40A015100,1610,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8762,0.901,17131,1,PARCEL C,40A015200,2011,HOLIDAY DR,4.0 Commercial & Industrial,,Taxable,,HW
8763,16.73,1050,1,16.73 ACRES,40A016000,2030,MORTON DR,7.3 Exempt Local,,Exempt,,R-1
8764,4.5,892,1,LOT  MEADOW CREEK,40B001000,1615,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,MLTP
8765,0.752,1059,1,LOT A,40B002000,2161,BARRACKS RD,4.0 Commercial & Industrial,,Taxable,,URB
8766,1.041,1116,1,LOTS E & F THE CEDARS,40B003100,2151,BARRACKS RD,4.0 Commercial & Industrial,,Taxable,,URB
8767,0.43,1105,1,LOT D THE CEDARS,40B003200,2155,BARRACKS RD,4.0 Commercial & Industrial,,Taxable,,URB
8768,0.38,1091,1,LOT C THE CEDARS,40B003300,2159,BARRACKS RD,4.0 Commercial & Industrial,,Taxable,,URB
8769,0.459,1086,1,LOT G-1 THE CEDARS,40B003400,1227-31,CEDARS CT,4.0 Commercial & Industrial,,Taxable,,URB
8770,1.172,1046,1,LOT H-1 THE CEDARS,40B003500,1233,CEDARS CT,4.0 Commercial & Industrial,,Taxable,,URB
8771,0.712,989,1,LOT K THE CEDARS,40B003600,1245,CEDARS CT,4.0 Commercial & Industrial,,Taxable,,URB
8772,2.98,986,1,PARCEL B THE CEDARS,40B004000,1242,CEDARS CT,3.0 Multi-Family,,Taxable,,URB
8773,3.176,1074,1,"LOTS A-1A,A-1B,A-2 & 4",40B004100,1228-30,CEDARS CT,4.0 Commercial & Industrial,,Taxable,,URB
8774,0.574,1177,1,LOT A-3A THE CEDARS,40B004400,2149,BARRACKS RD,4.0 Commercial & Industrial,,Taxable,,URB
8775,0.34,17308,1,PARCEL A-3B,40B004500,1212,CEDARS CT,4.0 Commercial & Industrial,,Taxable,,URB
8776,1.46,999,1,1.46 ACRES MORAN,40B005000,407-409,EARHART ST,4.0 Commercial & Industrial,,Taxable,,URB
8777,0.191,857,1,PT LOT 17 BK C QUEEN CHARLOTTE,40B006000,119,MIDDLESEX DR,3.0 Multi-Family,,Taxable,,R-2
8778,0.205,874,1,LOT 18 BK C QUEEN CHARLOTTE,40B006100,121,MIDDLESEX DR,3.0 Multi-Family,,Taxable,,R-2
8779,0.262,886,1,LOT 19 BK C QUEEN CHARLOTTE,40B006200,123,MIDDLESEX DR,3.0 Multi-Family,,Taxable,,R-2
8780,0.379,910,1,LOT 20 BK C QUEEN CHARLOTTE,40B006300,125,MIDDLESEX DR,3.0 Multi-Family,,Taxable,,R-2
8781,0.224,904,1,LOT 30 BK B QUEEN CHARLOTTE,40B006400,124,MIDDLESEX DR,3.0 Multi-Family,,Taxable,,R-2
8782,0.37,731,1,LOT 21 BK E SEC 3 THE MEADOWS,40B007000,1601,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8783,0.4,739,1,LOT 20 BK E SEC 3 THE MEADOWS,40B008000,2312,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8784,0.43,761,1,LOT 19 BK E SEC 3 THE MEADOWS,40B009000,2310,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8785,0.466,779,1,LOT 18 BK E SEC 3 THE MEADOWS,40B010000,2308,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8786,0.498,795,1,LOT 17 BK E SEC 3 THE MEADOWS,40B011000,2306,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8787,0.608,816,1,LOT 16 & PAR Z BK E SEC 3 TM,40B012000,2304,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8788,0.359,831,1,LOT 15 BK E SEC 3 THE MEADOWS,40B013000,2302,WAYNE AVE,3.0 Multi-Family,,Taxable,,R-1
8789,0.38,852,1,LOT 14 BK E SEC 3 THE MEADOWS,40B014000,2300,WAYNE AVE,3.0 Multi-Family,,Taxable,,R-1
8790,0.438,860,1,LOT 13 BK E SEC 3 THE MEADOWS,40B015000,2224,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8791,0.51,877,1,LOT 12 BK E SEC 3 THE MEADOWS,40B016000,2222,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8792,0.514,884,1,LOT 11 BK E SEC 3 THE MEADOWS,40B017000,2220,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8793,0.374,891,1,LOT 10 BK E SEC 3 THE MEADOWS,40B018000,2218,WAYNE AVE,3.0 Multi-Family,,Taxable,,R-1
8794,0.514,897,1,LOT 9 BK E SEC 3 THE MEADOWS,40B019000,2216,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8795,0.562,887,1,LOT 8 BK E SEC 3 THE MEADOWS,40B020000,2214,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8796,0.358,866,1,LOT 7 BK E SEC 3 THE MEADOWS,40B021000,2212,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8797,0.32,848,1,LOT 6 BK E SEC 3 THE MEADOWS,40B022000,2210,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8798,0.316,822,1,LOT 5 BK E SEC 3 THE MEADOWS,40B023000,2208,WAYNE AVE,3.0 Multi-Family,,Taxable,,R-1
8799,0.288,799,1,LOT 4 BK E SEC 3 THE MEADOWS,40B024000,2206,WAYNE AVE,3.0 Multi-Family,,Taxable,,R-1
8800,0.333,783,1,LOT 3 BK E SEC 3 THE MEADOWS,40B025000,2204,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8801,0.42,744,1,LOT 3 BK F SEC 3 THE MEADOWS,40B026000,2205,WAYNE AVE,3.0 Multi-Family,,Taxable,,R-1
8802,0.433,765,1,LOT 4 BK F SEC 3 THE MEADOWS,40B027000,2207,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8803,0.393,792,1,LOT 5 BK F SEC 3 THE MEADOWS,40B028000,2209,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8804,0.2,813,1,LOT 6 BK F SEC 3 THE MEADOWS,40B029000,2211,WAYNE AVE,3.0 Multi-Family,,Taxable,,R-1
8805,0.488,841,1,LOT 7 BK F SEC 3 THE MEADOWS,40B030000,2213,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8806,0.397,840,1,LOT 8 BK F SEC 3 THE MEADOWS,40B031000,2219,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8807,0.401,825,1,LOT 9 BK F SEC 3 THE MEADOWS,40B032000,1601,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,R-1
8808,0.469,801,1,LOT 10 BK F SEC 3 THE MEADOWS,40B033000,1603,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,R-1
8809,0.402,782,1,LOT 11 BK F SEC 3 THE MEADOWS,40B034000,1605,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,R-1
8810,0.406,762,1,LOT 12 BK F SEC 3 THE MEADOWS,40B035000,1607,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,R-1
8811,0.411,738,1,LOT 13 BK F SEC 3 THE MEADOWS,40B036000,1609,CEDAR HILL RD,1.0 Residential (Urban),,Taxable,,R-1
8812,0.413,723,1,LOT 14 BK F SEC 3 THE MEADOWS,40B037000,1611,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,R-1
8813,0.36,734,1,LOT 1 BK H SEC 3 THE MEADOWS,40B038000,2301,DELLMEAD LN,1.0 Residential (Urban),,Taxable,,R-1
8814,0.411,758,1,LOT 2 BK H SEC 3 THE MEADOWS,40B039000,1604,CEDAR HILL RD,1.0 Residential (Urban),,Taxable,,R-1
8815,0.32,778,1,LOT 3 BK H SEC 3 THE MEADOWS,40B040000,1602,CEDAR HILL RD,1.0 Residential (Urban),01,Taxable,,R-1
8816,0.457,797,1,LOT 4 BK H SEC 3 THE MEADOWS,40B041000,1600,CEDAR HILL RD,1.0 Residential (Urban),,Taxable,,R-1
8817,0.478,768,1,LOT 5 BK H SEC 3 THE MEADOWS,40B042000,2305,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8818,0.564,753,1,LOT 6 BK H SEC 3 THE MEADOWS,40B043000,2307,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8819,0.489,736,1,LOT 7 BK H SEC 3 THE MEADOWS,40B044000,2309,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8820,0.457,720,1,LOT 8 BK H SEC 3 THE MEADOWS,40B045000,2311,WAYNE AVE,3.0 Multi-Family,,Taxable,,R-1
8821,0.192,699,1,LOT 9 BK H SEC 3 THE MEADOWS,40B046000,1605,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8822,0.186,15061,1,LOT 9A BK H SEC 3 THE MEADOWS,40B046100,2313,WAYNE AVE,1.0 Residential (Urban),,Taxable,,R-1
8823,0.382,683,1,LOT 10 BK H SEC 3 THE MEADOWS,40B047000,1607,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8824,0.349,665,1,LOT 11 BK H SEC 3 THE MEADOWS,40B048000,1609,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8825,0.348,652,1,LOT 12 BK H SEC 3 THE MEADOWS,40B049000,1611,RICKY RD,3.0 Multi-Family,,Taxable,,R-1
8826,0.488,682,1,LOT 13 BK H SEC 3 THE MEADOWS,40B050000,2309,DELLMEAD LN,1.0 Residential (Urban),,Taxable,,R-1
8827,0.485,694,1,LOT 14 BK H SEC 3 THE MEADOWS,40B051000,2307,DELLMEAD LN,1.0 Residential (Urban),01,Taxable,,R-1
8828,0.527,711,1,LOT 15 BK H SEC 3 THE MEADOWS,40B052000,2305,DELLMEAD LN,1.0 Residential (Urban),,Taxable,,R-1
8829,0.36,724,1,LOT 16 BK H SEC 3 THE MEADOWS,40B053000,2303,DELLMEAD LN,1.0 Residential (Urban),,Taxable,,R-1
8830,0.367,690,1,LOT 2 BK G SEC 3 THE MEADOWS,40B054000,2300,DELLMEAD LN,1.0 Residential (Urban),,Taxable,,R-1
8831,0.367,674,1,LOT 3 BK G SEC 3 THE MEADOWS,40B055000,2302,DELLMEAD LN,3.0 Multi-Family,,Taxable,,R-1
8832,0.367,658,1,LOT 4 BK G SEC 3 THE MEADOWS,40B056000,2304,DELLMEAD LN,3.0 Multi-Family,,Taxable,,R-1
8833,0.349,644,1,LOT 5 BK G SEC 3 THE MEADOWS,40B057000,2306,DELLMEAD LN,3.0 Multi-Family,,Taxable,,R-1
8834,0.33,620,1,LOT 6 BK G SEC 3 THE MEADOWS,40B058000,2308,DELLMEAD LN,3.0 Multi-Family,,Taxable,,R-1
8835,0.325,603,1,LOT 7 BK G SEC 3 THE MEADOWS,40B059000,1613,RICKY RD,3.0 Multi-Family,,Taxable,,R-1
8836,0.364,557,1,LOT 2&PT 1 BK I THE MEADOWS,40B060000,1614,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8837,0.349,574,1,LOT 3 BK I SEC 3 THE MEADOWS,40B061000,1612,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8838,0.349,588,1,LOT 4 BK I SEC 3 THE MEADOWS,40B062000,1610,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8839,0.349,611,1,LOT 5 BK I SEC 3 THE MEADOWS,40B063000,1608,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8840,0.34,630,1,LOT 6 BK I SEC 3 THE MEADOWS,40B064000,1606,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8841,0.349,650,1,LOT 7 BK I SEC 3 THE MEADOWS,40B065000,1604,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8842,0.349,666,1,LOT 8 BK I SEC 3 THE MEADOWS,40B066000,1602,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8843,0.39,687,1,LOT 9 BK I SEC 3 THE MEADOWS,40B067000,1600,RICKY RD,1.0 Residential (Urban),,Taxable,,R-1
8844,0,997,1,UNIT A-1 CEDARS COURT CONDO,40B070100,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,A-1,URB
8845,0,997,1,UNIT B-3 CEDARS COURT CONDO,40B070101,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-3,URB
8846,0,997,1,UNIT B-4 CEDARS COURT CONDO,40B070110,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-4,URB
8847,0,997,1,UNIT B-5 CEDARS COURT CONDO,40B070120,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-5,URB
8848,0,997,1,UNIT B-6 CEDARS COURT CONDO,40B070130,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-6,URB
8849,0,997,1,UNIT B-7 CEDARS COURT CONDO,40B070140,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-7,URB
8850,0,997,1,UNIT B-8 CEDARS COURT CONDO,40B070150,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-8,URB
8851,0,997,1,UNIT B-9 CEDARS COURT CONDO,40B070160,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-9,URB
8852,0,997,1,UNIT B-10 CEDARS COURT CONDO,40B070170,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-10,URB
8853,0,997,1,UNIT B-11 CEDARS COURT CONDO,40B070180,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-11,URB
8854,0,997,1,UNIT B-12 CEDARS COURT CONDO,40B070190,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-12,URB
8855,0,997,1,UNIT A-2 CEDARS COURT CONDO,40B070200,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,A-2,URB
8856,0,997,1,UNIT B-13 CEDARS COURT CONDO,40B070201,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-13,URB
8857,0,997,1,UNIT B-14 CEDARS COURT CONDO,40B070210,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-14,URB
8858,0,997,1,UNIT B-15 CEDARS COURT CONDO,40B070220,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-15,URB
8859,0,997,1,UNIT B-16 CEDARS COURT CONDO,40B070230,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-16,URB
8860,0,997,1,UNIT B-17 CEDARS COURT CONDO,40B070240,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-17,URB
8861,0,997,1,UNIT B-18 CEDARS COURT CONDO,40B070250,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-18,URB
8862,0,997,1,UNIT B-19 CEDARS COURT CONDO,40B070260,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-19,URB
8863,0,997,1,UNIT B-20 CEDARS COURT CONDO,40B070270,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-20,URB
8864,0,997,1,UNIT B-21 CEDARS COURT CONDO,40B070280,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-21,URB
8865,0,997,1,UNIT B-22 CEDARS COURT CONDO,40B070290,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-22,URB
8866,0,997,1,UNIT A-3 CEDARS COURT CONDO,40B070300,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,A-3,URB
8867,0,997,1,UNIT B-23 CEDARS COURT CONDO,40B070301,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-23,URB
8868,0,997,1,UNIT B-24 CEDARS COURT CONDO,40B070310,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-24,URB
8869,0,997,1,UNIT C-1 CEDARS COURT CONDO,40B070320,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-1,URB
8870,0,997,1,UNIT C-2 CEDARS COURT CONDO,40B070330,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-2,URB
8871,0,997,1,UNIT C-3 CEDARS COURT CONDO,40B070340,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-3,URB
8872,0,997,1,UNIT C-4 CEDARS COURT CONDO,40B070350,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-4,URB
8873,0,997,1,UNIT C-5 CEDARS COURT CONDO,40B070360,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-5,URB
8874,0,997,1,UNIT C-6 CEDARS COURT CONDO,40B070370,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-6,URB
8875,0,997,1,UNIT C-7 CEDARS COURT CONDO,40B070380,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-7,URB
8876,0,997,1,UNIT C-8 CEDARS COURT CONDO,40B070390,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-8,URB
8877,0,997,1,UNIT A-4 CEDARS COURT CONDO,40B070400,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,A-4,URB
8878,0,997,1,UNIT C-9 CEDARS COURT CONDO,40B070401,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-9,URB
8879,0,997,1,UNIT C-10 CEDARS COURT CONDO,40B070410,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-10,URB
8880,0,997,1,UNIT C-11 CEDARS COURT CONDO,40B070420,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-11,URB
8881,0,997,1,UNIT C-12 CEDARS COURT CONDO,40B070430,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-12,URB
8882,0,997,1,UNIT C-13 CEDARS COURT CONDO,40B070440,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-13,URB
8883,0,997,1,UNIT C-14 CEDARS COURT CONDO,40B070450,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-14,URB
8884,0,997,1,UNIT C-15 CEDARS COURT CONDO,40B070460,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-15,URB
8885,0,997,1,UNIT C-16 CEDARS COURT CONDO,40B070470,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-16,URB
8886,0,997,1,UNIT C-17 CEDARS COURT CONDO,40B070480,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-17,URB
8887,0,997,1,UNIT C-18 CEDARS COURT CONDO,40B070490,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-18,URB
8888,0,997,1,UNIT A-5 CEDARS COURT CONDO,40B070500,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,A-5,URB
8889,0,997,1,UNIT C-19 CEDARS COURT CONDO,40B070501,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,C-19,URB
8890,0,997,1,UNIT A-6 CEDARS COURT CONDO,40B070600,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,A-6,URB
8891,0,997,1,UNIT A-7 CEDARS COURT CONDO,40B070700,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,A-7,URB
8892,0,997,1,UNIT B-1 CEDARS COURT CONDO,40B070800,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-1,URB
8893,0,997,1,UNIT B-2 CEDARS COURT CONDO,40B070900,1243,CEDARS CT,1.0 Residential (Urban),,Taxable,B-2,URB
8894,3.39,789,1,PARCEL A MEADOW CREEK,40C001000,1615A,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8895,0.5,847,1,LOT,40C002000,1617,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8896,0.27,769,1,LOT 1 MT VERNON HEIGHTS,40C003000,2119,ANGUS RD,3.0 Multi-Family,,Taxable,,R-3
8897,0.28,780,1,LOT 2 MT VERNON HEIGHTS,40C004000,2117,ANGUS RD,1.0 Residential (Urban),,Taxable,,R-3
8898,0.433,770,1,LOT 2 & PARCEL 1A MEADOWBROOK,40C005000,2100-02,ANGUS RD,4.0 Commercial & Industrial,,Taxable,,HW
8899,0.685,786,1,LOT 1 MEADOWBROOK,40C005100,1705,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8900,0.614,771,1,LOTS 1 & 1A-2,40C006000,1709,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8901,0.444,728,1,LOT 1A-A MEADOW CREEK,40C008000,0,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8902,0.527,685,1,LOT 2B-1 MEADOW CREEK,40C009000,1807,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8903,1.66,667,1,"LOT 2A-A,PARCEL Y MEADOW CREEK",40C009100,1803,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8904,0.552,712,1,LOT 2A-3 MEADOW CREEK,40C009200,1805,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8905,0.68,635,1,PT LOT 3 MAYO PROPERTY,40C010000,1815-1817,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8906,0.578,616,1,LOT 4B,40C011000,1819,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8907,3.99,436,1,3.990 ACRES,40C012000,1901,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8908,0.78,470,1,"PARCEL ""X""",40C012100,1907,EMMET ST N,4.0 Commercial & Industrial,,Taxable,,HW
8909,0.689,382,1,"LOTS 1A,1B,2A-2 BK A NORTHERLY",40C013000,2115,HYDRAULIC RD,4.0 Commercial & Industrial,,Taxable,,B-1
8910,0.27,413,1,LOT 2A-1 BK A NORTHERLY,40C015000,1921,SWANSON DR,3.0 Multi-Family,,Taxable,,B-1
8911,0.354,435,1,LOT 3 BK A NORTHERLY,40C016000,1919,SWANSON DR,3.0 Multi-Family,,Taxable,,B-1
8912,0.388,450,1,LOT 4 BK A NORTHERLY,40C017000,1917,SWANSON DR,3.0 Multi-Family,,Taxable,,R-1
8913,0.402,472,1,LOT 5 BK A NORTHERLY,40C018000,1915,SWANSON DR,1.0 Residential (Urban),,Taxable,,R-1
8914,0.399,488,1,LOT 6 BK A NORTHERLY,40C019000,1913,SWANSON DR,1.0 Residential (Urban),,Taxable,,R-1
8915,0.429,506,1,LOT 7 BK A NORTHERLY,40C020000,1911,SWANSON DR,1.0 Residential (Urban),,Taxable,,R-1
8916,0.354,531,1,LOT 8 BK A NORTHERLY,40C021000,1909,SWANSON DR,1.0 Residential (Urban),,Taxable,,R-1
8917,0.36,561,1,LOT 9 BK A NORTHERLY,40C022000,1907,SWANSON DR,1.0 Residential (Urban),,Taxable,,R-1
8918,0.587,570,1,LOT 10 BK A NORTHERLY,40C023000,1905,SWANSON DR,1.0 Residential (Urban),,Taxable,,R-1
8919,0.612,562,1,LOT 11 BK A NORTHERLY,40C024000,1903,SWANSON DR,1.0 Residential (Urban),,Taxable,,R-1
8920,0.43,539,1,LOT 12 BK A NORTHERLY,40C025000,1901,SWANSON DR,1.0 Residential (Urban),,Taxable,,R-1
8921,0.347,504,1,LOT 13 BK A NORTHERLY,40C026000,2201,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8922,0.587,483,1,LOT 14 BK A NORTHERLY,40C027000,2203,SHELBY DR,3.0 Multi-Family,,Taxable,,R-1
8923,0.438,460,1,LOT 15 BK A NORTHERLY,40C028000,2205,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8924,0.473,444,1,LOT 16 BK A NORTHERLY,40C029000,2207,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8925,0.416,423,1,LOT 17 BK A NORTHERLY,40C030000,2209,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8926,0.461,408,1,LOT 18 BK A NORTHERLY,40C031000,2211,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8927,0.386,374,1,LOT 14 BK C NORTHERLY,40C032000,2301,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8928,0.32,363,1,LOT 13 BK C NORTHERLY,40C033000,2303,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8929,0.244,358,1,LOT 12 BK C NORTHERLY,40C034000,2305,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8930,0.433,331,1,LOT 11 BK C NORTHERLY,40C035000,2307,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8931,0.631,296,1,LOT 10 BK C NORTHERLY,40C036000,2306,SHELBY DR,3.0 Multi-Family,,Taxable,,R-1
8932,0.3,306,1,LOT 9 BK C NORTHERLY,40C037000,2304,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8933,0.25,325,1,LOT 8 BK C NORTHERLY,40C038000,2302,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8934,0.298,339,1,LOT 7 BK C NORTHERLY,40C039000,2300,SHELBY DR,1.0 Residential (Urban),,Taxable,,R-1
8935,0.327,313,1,LOT 6 BK C NORTHERLY,40C040000,1906,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,R-2
8936,0.32,300,1,LOT 5 BK C NORTHERLY,40C041000,1908,CEDAR HILL RD,1.0 Residential (Urban),,Taxable,,R-2
8937,0.388,287,1,LOT 4 BK C NORTHERLY,40C042000,1910,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,B-1
8938,0.33,274,1,LOT 3A BK C NORTHERLY,40C043000,1912,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,B-1
8939,0.323,260,1,LOT 2B BK C NORTHERLY,40C044000,1914,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,B-1
8940,0.329,247,1,LOT 2A BK C NORTHERLY,40C045000,1916,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,B-1
8941,1.77,222,1,LOT 1 BK C NORTHERLY,40C046000,2307,HYDRAULIC RD,4.0 Commercial & Industrial,,Taxable,,M-I
8942,0.304,279,1,LOT 1A BK B NORTHERLY,40C047000,2215,HYDRAULIC RD,4.0 Commercial & Industrial,,Taxable,,B-1
8943,0.293,292,1,LOT 1B BK B NORTHERLY,40C048000,1913,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,B-1
8944,0.293,305,1,LOT 17A BK B NORTHERLY,40C049000,1911,CEDAR HILL RD,3.0 Multi-Family,,Taxable,,B-1
8945,0.258,318,1,LOT 16 BK B NORTHERLY,40C050000,1909,CEDAR HILL RD,1.0 Residential (Urban),,Taxable,,B-1
8946,0.275,332,1,LOT 15 BK B NORTHERLY,40C051000,1907,CEDAR HILL RD,1.0 Residential (Urban),,Taxable,,R-1
8947,0.275,349,1,LOT 14 BK B NORTHERLY,40C052000,1905,CEDAR HILL RD,1.0 Residential (Urban),,Taxable,,R-1
8948,0.313,365,1,LOT 13 BK B NORTHERLY,40C053000,2210,SHELBY DR,3.0 Multi-Family,,Taxable,,R-1
